Operation Type, Drone ID, Step Simulated Time, Total Simulated Time
Search, 9, 0.2232699, 326.7296
Search, 9, 1.684505, 328.4142
Search, 9, 2.638798, 331.0529
Search, 9, 2.054734, 333.1077
Search, 9, 1.21408, 334.3218
Search, 9, 0.8269323, 335.1487
Search, 9, 2.229416, 337.3781
Search, 9, 2.394019, 339.7722
Search, 9, 2.389603, 342.1618
Search, 9, 2.684078, 344.8459
Search, 9, 1.220888, 346.0667
Search, 9, 2.430886, 348.4976
Search, 9, 0.4074338, 348.9051
Search, 9, 2.144177, 351.0492
Search, 9, 2.165144, 353.2144
Search, 9, 1.932053, 355.1464
Search, 9, 0.9984809, 356.1449
Search, 9, 0.2776222, 356.4225
Search, 9, 2.471885, 358.8944
Search, 9, 0.6886204, 359.583
Search, 9, 2.564279, 362.1473
Search, 9, 2.501003, 364.6483
Search, 9, 1.26052, 365.9088
Search, 9, 2.626446, 368.5353
Search, 9, 2.512724, 371.048
Search, 9, 2.348387, 373.3964
Search, 9, 2.581969, 375.9784
Search, 9, 2.524922, 378.5033
Search, 9, 1.977415, 380.4807
Search, 9, 2.591764, 383.0725
Search, 9, 2.630969, 385.7035
Search, 9, 0.1028052, 385.8063
Search, 9, 2.540691, 388.347
Search, 9, 1.940096, 390.287
Search, 9, 1.258217, 391.5453
Search, 9, 2.486815, 394.0321
Search, 9, 1.786861, 395.8189
Search, 9, 1.845782, 397.6647
Search, 9, 2.477534, 400.1423
Search, 9, 1.888536, 402.0308
Search, 9, 2.670105, 404.7009
Search, 9, 1.510637, 406.2116
Search, 9, 1.826419, 408.038
Search, 9, 2.076857, 410.1148
Search, 9, 1.520291, 411.6351
Search, 9, 1.789274, 413.4244
Search, 9, 1.441625, 414.866
Search, 9, 1.383466, 416.2495
Search, 9, 2.473666, 418.7231
Search, 9, 1.592863, 420.316
Search, 9, 2.592159, 422.9082
Search, 9, 2.288904, 425.1971
Search, 9, 2.205147, 427.4022
Search, 9, 1.473688, 428.8759
Search, 9, 2.482069, 431.358
Search, 9, 0.6534712, 432.0114
Search, 9, 2.074789, 434.0862
Search, 9, 1.552369, 435.6386
Search, 9, 2.671396, 438.31
Search, 9, 2.631785, 440.9418
Search, 9, 2.583968, 443.5257
Search, 9, 2.165617, 445.6913
Search, 9, 1.996386, 447.6877
Search, 9, 2.685292, 450.373
Search, 9, 2.159849, 452.5329
Search, 9, 2.05413, 454.587
Search, 9, 2.411639, 456.9987
Search, 9, 0.6142474, 457.6129
Search, 9, 2.528557, 460.1415
Search, 9, 1.91128, 462.0528
Search, 9, 2.344052, 464.3969
Search, 9, 1.865865, 466.2627
Search, 9, 2.451179, 468.7139
Search, 9, 2.281557, 470.9955
Search, 9, 2.182521, 473.178
Search, 9, 1.890817, 475.0688
Search, 9, 2.217775, 477.2866
Search, 9, 2.027115, 479.3137
Search, 9, 2.468618, 481.7823
Search, 9, 2.604309, 484.3866
Search, 9, 2.547611, 486.9342
Search, 9, 0.9874129, 487.9216
Search, 9, 2.654049, 490.5757
Search, 9, 2.521062, 493.0967
Search, 9, 1.801688, 494.8984
Search, 9, 2.368583, 497.267
Search, 9, 1.764784, 499.0318
Search, 9, 1.529572, 500.5614
Search, 9, 1.469162, 502.0305
Search, 9, 1.491915, 503.5224
Search, 9, 2.350949, 505.8734
Search, 9, 1.384371, 507.2578
Search, 9, 0.7348078, 507.9926
Search, 9, 0.8015828, 508.7941
Search, 9, 0.5933575, 509.3875
Search, 9, 1.829477, 511.2169
Search, 9, 2.371992, 513.5889
Search, 9, 1.89097, 515.4799
Search, 9, 2.230384, 517.7103
Search, 9, 2.415793, 520.1261
Search, 9, 2.559049, 522.6851
Search, 9, 2.318192, 525.0033
Search, 9, 1.762389, 526.7657
Search, 9, 2.419024, 529.1847
Search, 9, 2.291904, 531.4766
Search, 9, 0.9645466, 532.4412
Search, 9, 2.554078, 534.9952
Search, 9, 2.531893, 537.5272
Search, 9, 0.5216913, 538.0488
Search, 9, 2.665763, 540.7146
Search, 9, 2.601346, 543.3159
Search, 9, 2.652552, 545.9684
Search, 9, 2.356448, 548.3249
Search, 9, 2.548644, 550.8735
Search, 9, 2.290896, 553.1644
Search, 9, 0.8217377, 553.9861
Search, 9, 2.369886, 556.356
Search, 9, 2.558785, 558.9148
Search, 9, 2.636469, 561.5513
Search, 9, 0.7702903, 562.3215
Search, 9, 2.662965, 564.9845
Search, 9, 1.267593, 566.2521
Search, 9, 2.322013, 568.5741
Search, 9, 1.674129, 570.2482
Search, 9, 1.655316, 571.9036
Search, 9, 1.341532, 573.2451
Search, 9, 2.126986, 575.3721
Search, 9, 2.640278, 578.0124
Search, 9, 2.628724, 580.6411
Search, 9, 1.816408, 582.4575
Search, 9, 2.673314, 585.1309
Search, 9, 1.136607, 586.2675
Search, 9, 2.187741, 588.4552
Search, 9, 1.472627, 589.9279
Search, 9, 2.493004, 592.4208
Search, 9, 1.847377, 594.2682
Search, 9, 2.510568, 596.7787
Search, 9, 2.229582, 599.0083
Search, 9, 2.250911, 601.2592
Search, 9, 1.757487, 603.0167
Search, 9, 0.855033, 603.8718
Search, 9, 2.269769, 606.1415
Search, 9, 2.049907, 608.1915
Search, 9, 1.40537, 609.5969
Search, 9, 1.54398, 611.1409
Search, 9, 0.5434606, 611.6843
Search, 9, 2.134311, 613.8187
Search, 9, 2.576615, 616.3953
Search, 9, 1.788704, 618.184
Search, 9, 2.518711, 620.7027
Search, 9, 2.25293, 622.9556
Search, 9, 0.5303527, 623.486
Search, 9, 2.524556, 626.0105
Search, 9, 2.285321, 628.2958
Search, 9, 2.425547, 630.7214
Search, 9, 2.614239, 633.3356
Search, 9, 2.301625, 635.6373
Search, 9, 0.7971596, 636.4344
Search, 9, 2.409479, 638.8439
Search, 9, 0.8375769, 639.6815
Search, 9, 2.410375, 642.0919
Search, 9, 1.479754, 643.5717
Search, 9, 2.397552, 645.9692
Search, 9, 1.323191, 647.2924
Search, 9, 2.237002, 649.5294
Search, 9, 2.567074, 652.0964
Search, 9, 2.175475, 654.2719
Search, 9, 2.447365, 656.7193
Search, 9, 0.8185022, 657.5378
Search, 9, 2.605929, 660.1437
Search, 9, 2.610287, 662.754
Search, 9, 2.441244, 665.1953
Search, 9, 2.156337, 667.3516
Search, 9, 2.581121, 669.9327
Search, 9, 2.311736, 672.2444
Search, 9, 2.326568, 674.5709
Search, 9, 1.229876, 675.8008
Search, 9, 2.558457, 678.3593
Search, 9, 1.697097, 680.0563
Search, 9, 2.006294, 682.0626
Search, 9, 1.767726, 683.8303
Search, 9, 2.597266, 686.4276
Search, 9, 2.25968, 688.6873
Search, 9, 2.425707, 691.113
Search, 9, 1.770941, 692.884
Search, 9, 0.5811302, 693.4651
Search, 9, 2.052114, 695.5172
Search, 9, 2.507381, 698.0246
Search, 9, 1.444185, 699.4688
Search, 9, 1.781118, 701.2499
Search, 9, 2.610955, 703.8609
Search, 9, 2.287658, 706.1486
Search, 9, 0.107991, 706.2565
Search, 9, 0.3241172, 706.5806
Search, 9, 0.6495726, 707.2302
Search, 9, 2.6151, 709.8453
Search, 9, 2.66471, 712.5101
Search, 9, 1.998957, 714.509
Search, 9, 1.78819, 716.2972
Search, 9, 2.482312, 718.7795
Search, 9, 2.059433, 720.839
Search, 9, 1.623994, 722.463
Search, 9, 2.310513, 724.7735
Search, 9, 2.308326, 727.0818
Search, 9, 2.22453, 729.3064
Search, 9, 2.406532, 731.713
Search, 9, 2.404744, 734.1177
Search, 9, 1.960691, 736.0784
Search, 9, 0.4551907, 736.5336
Search, 9, 1.68849, 738.222
Search, 9, 2.459533, 740.6816
Search, 9, 2.45233, 743.1339
Search, 9, 2.377747, 745.5117
Search, 9, 2.659815, 748.1714
Search, 9, 1.964536, 750.136
Search, 9, 2.561646, 752.6976
Search, 9, 1.285572, 753.9832
Search, 9, 2.502699, 756.4859
Search, 9, 1.193636, 757.6796
Search, 9, 2.445364, 760.1249
Search, 9, 1.382382, 761.5073
Search, 9, 2.64151, 764.1489
Search, 9, 1.430546, 765.5794
Search, 9, 0.5597026, 766.1391
Search, 9, 2.438739, 768.5778
Search, 9, 2.262138, 770.84
Search, 9, 2.620542, 773.4605
Search, 9, 2.366485, 775.827
Search, 9, 2.588757, 778.4157
Search, 9, 1.076067, 779.4918
Search, 9, 2.489852, 781.9816
Search, 9, 2.451468, 784.4331
Search, 9, 2.494812, 786.9279
Search, 9, 2.559273, 789.4872
Search, 9, 2.415399, 791.9026
Search, 9, 1.956054, 793.8586
Search, 9, 1.232741, 795.0914
Search, 9, 2.19878, 797.2902
Search, 9, 1.203561, 798.4937
Search, 9, 1.234534, 799.7283
Search, 9, 1.474855, 801.2031
Search, 9, 2.674089, 803.8772
Search, 9, 1.915195, 805.7924
Search, 9, 2.464931, 808.2573
Search, 9, 2.582223, 810.8395
Search, 9, 1.783552, 812.6231
Search, 9, 2.513475, 815.1366
Search, 9, 2.403149, 817.5397
Search, 9, 0.900135, 818.4399
Search, 9, 0.4189661, 818.8588
Search, 9, 2.264184, 821.123
Search, 9, 2.431336, 823.5543
Search, 9, 1.754627, 825.309
Search, 9, 2.269402, 827.5784
Search, 9, 2.366634, 829.945
Search, 9, 1.789638, 831.7346
Search, 9, 0.6394808, 832.3741
Search, 9, 1.64223, 834.0163
Search, 9, 1.992579, 836.0089
Search, 9, 1.98599, 837.9948
Search, 9, 1.654281, 839.6491
Search, 9, 2.588431, 842.2375
Search, 9, 2.199544, 844.4371
Search, 9, 2.294828, 846.7319
Search, 9, 2.618937, 849.3508
Search, 9, 1.740955, 851.0918
Search, 9, 2.624108, 853.7159
Search, 9, 1.2845, 855.0004
Search, 9, 1.744257, 856.7446
Search, 9, 2.642291, 859.3869
Search, 9, 2.369846, 861.7568
Search, 9, 2.542551, 864.2993
Search, 9, 2.623302, 866.9226
Search, 9, 2.378194, 869.3008
Search, 9, 2.20325, 871.504
Search, 9, 1.648177, 873.1522
Search, 9, 2.561835, 875.7141
Search, 9, 1.815403, 877.5295
Search, 9, 1.424537, 878.954
Search, 9, 0.9152591, 879.8693
Search, 9, 2.165509, 882.0349
Search, 9, 2.692471, 884.7273
Search, 9, 2.654955, 887.3823
Search, 9, 1.91168, 889.2939
Search, 9, 1.99949, 891.2935
Search, 9, 2.623127, 893.9166
Search, 9, 2.365069, 896.2816
Search, 9, 2.411214, 898.6928
Search, 9, 2.518672, 901.2115
Search, 9, 0.6251588, 901.8367
Search, 9, 0.3335875, 902.1702
Search, 9, 2.292991, 904.4632
Search, 9, 1.639615, 906.1028
Search, 9, 2.325248, 908.428
Search, 9, 2.468537, 910.8966
Search, 9, 1.281597, 912.1782
Search, 9, 2.646308, 914.8245
Search, 9, 1.420343, 916.2449
Search, 9, 2.122237, 918.3671
Search, 9, 1.493395, 919.8605
Search, 9, 2.029393, 921.89
Search, 9, 2.62803, 924.518
Search, 9, 0.9942595, 925.5123
Search, 9, 2.154072, 927.6663
Search, 9, 2.608654, 930.275
Search, 9, 1.997298, 932.2723
Search, 9, 2.497327, 934.7696
Search, 9, 1.017974, 935.7875
Search, 9, 2.465079, 938.2526
Search, 9, 2.564243, 940.8169
Search, 9, 1.114588, 941.9315
Search, 9, 2.01701, 943.9485
Search, 9, 0.7772243, 944.7257
Search, 9, 2.392993, 947.1187
Search, 9, 1.105629, 948.2244
Search, 9, 2.553458, 950.7778
Search, 9, 2.592456, 953.3703
Search, 9, 0.8851303, 954.2554
Search, 9, 2.219393, 956.4749
Search, 9, 0.7642642, 957.2391
Search, 9, 1.217913, 958.457
Search, 9, 2.385409, 960.8425
Search, 9, 2.162942, 963.0054
Search, 9, 2.521929, 965.5273
Search, 9, 2.005187, 967.5325
Search, 9, 0.3296971, 967.8622
Search, 9, 2.284615, 970.1469
Search, 9, 1.737474, 971.8843
Search, 9, 2.188638, 974.073
Search, 9, 2.209956, 976.283
Search, 9, 1.605703, 977.8887
Search, 9, 1.561344, 979.45
Search, 9, 2.422602, 981.8726
Search, 9, 2.655723, 984.5283
Search, 9, 1.16084, 985.6891
Search, 9, 2.683736, 988.3729
Search, 9, 2.559094, 990.9319
Search, 9, 2.11563, 993.0475
Search, 9, 2.467139, 995.5147
Search, 9, 1.407497, 996.9222
Search, 9, 2.178987, 999.1012
Search, 9, 2.655953, 1001.757
Search, 9, 2.501163, 1004.258
Search, 9, 2.19569, 1006.454
Search, 9, 2.121528, 1008.576
Search, 9, 1.980641, 1010.556
Search, 9, 2.284016, 1012.84
Search, 9, 2.400449, 1015.241
Search, 9, 2.566643, 1017.807
Search, 9, 1.03584, 1018.843
Search, 9, 2.019081, 1020.862
Search, 9, 2.003851, 1022.866
Search, 9, 2.5937, 1025.46
Search, 9, 1.193, 1026.653
Search, 9, 2.619956, 1029.273
Search, 9, 1.748246, 1031.021
Search, 9, 1.970432, 1032.991
Search, 9, 2.135265, 1035.127
Search, 9, 2.317705, 1037.444
Search, 9, 0.3849793, 1037.829
Search, 9, 2.299901, 1040.129
Search, 9, 1.433577, 1041.563
Search, 9, 2.42078, 1043.984
Search, 9, 2.476996, 1046.461
Search, 9, 2.425921, 1048.887
Search, 9, 1.86935, 1050.756
Search, 9, 1.931617, 1052.688
Search, 9, 1.355394, 1054.043
Search, 9, 0.7279472, 1054.771
Search, 9, 2.373931, 1057.145
Search, 9, 2.33759, 1059.483
Search, 9, 2.460878, 1061.943
Search, 9, 2.460352, 1064.404
Search, 9, 2.365245, 1066.769
Search, 9, 2.352192, 1069.121
Search, 9, 2.557797, 1071.679
Search, 9, 1.548352, 1073.227
Search, 9, 1.930382, 1075.158
Search, 9, 0.159604, 1075.317
Search, 9, 2.503431, 1077.821
Search, 9, 0.4702295, 1078.291
Search, 9, 2.291557, 1080.582
Search, 9, 2.201262, 1082.784
Search, 9, 2.678455, 1085.462
Search, 9, 2.67065, 1088.133
Search, 9, 2.656941, 1090.79
Search, 9, 2.651556, 1093.441
Search, 9, 1.140297, 1094.582
Search, 9, 1.843455, 1096.425
Search, 9, 0.4620682, 1096.887
Search, 9, 2.109458, 1098.997
Search, 9, 2.37984, 1101.377
Search, 9, 1.768078, 1103.145
Search, 9, 2.080365, 1105.225
Search, 9, 2.143646, 1107.369
Search, 9, 1.989998, 1109.359
Search, 9, 2.388022, 1111.747
Search, 9, 1.477617, 1113.224
Search, 9, 2.524045, 1115.748
Search, 9, 0.2486197, 1115.997
Search, 9, 2.464289, 1118.461
Search, 9, 2.611458, 1121.073
Search, 9, 0.2859381, 1121.359
Search, 9, 2.390549, 1123.749
Search, 9, 2.391479, 1126.141
Search, 9, 1.876502, 1128.017
Search, 9, 2.654126, 1130.671
Search, 9, 2.196175, 1132.867
Search, 9, 2.443394, 1135.311
Search, 9, 0.1954696, 1135.506
Search, 9, 0.4164754, 1135.923
Search, 9, 2.535945, 1138.459
Search, 9, 1.915725, 1140.374
Search, 9, 1.692215, 1142.067
Search, 9, 1.388824, 1143.455
Search, 9, 2.416526, 1145.872
Search, 9, 2.614207, 1148.486
Search, 9, 1.851107, 1150.337
Search, 9, 2.496018, 1152.833
Search, 9, 2.538192, 1155.371
Search, 9, 1.076668, 1156.448
Search, 9, 1.974462, 1158.423
Search, 9, 2.57751, 1161
Search, 9, 0.3539276, 1161.354
Search, 9, 0.7306549, 1162.085
Search, 9, 2.651284, 1164.736
Search, 9, 0.7650473, 1165.501
Search, 9, 2.325804, 1167.827
Search, 9, 2.298478, 1170.125
Search, 9, 0.0902819, 1170.216
Search, 9, 1.583406, 1171.799
Search, 9, 2.215844, 1174.015
Search, 9, 1.379974, 1175.395
Search, 9, 2.371732, 1177.766
Search, 9, 1.64775, 1179.414
Search, 9, 2.492461, 1181.907
Search, 9, 2.595859, 1184.502
Search, 9, 2.377573, 1186.88
Search, 9, 2.140528, 1189.021
Search, 9, 2.184466, 1191.205
Search, 9, 2.378122, 1193.583
Search, 9, 2.492514, 1196.076
Search, 9, 2.469059, 1198.545
Search, 9, 2.074627, 1200.619
Search, 9, 1.09777, 1201.717
Search, 9, 2.42906, 1204.146
Search, 9, 1.259045, 1205.405
Search, 9, 2.443744, 1207.849
Search, 9, 1.161587, 1209.011
Search, 9, 0.4310771, 1209.442
Search, 9, 2.395738, 1211.837
Search, 9, 1.384249, 1213.222
Search, 9, 1.558889, 1214.781
Search, 9, 1.138958, 1215.919
Search, 9, 2.552299, 1218.472
Search, 9, 2.668882, 1221.141
Search, 9, 2.636121, 1223.777
Search, 9, 2.677195, 1226.454
Search, 9, 1.669597, 1228.123
Search, 9, 0.2623025, 1228.386
Search, 9, 2.433587, 1230.819
Search, 9, 1.451033, 1232.27
Search, 9, 1.842898, 1234.113
Search, 9, 1.974346, 1236.088
Search, 9, 1.965048, 1238.053
Search, 9, 1.959458, 1240.012
Search, 9, 1.990276, 1242.002
Search, 9, 2.085422, 1244.088
Search, 9, 2.459821, 1246.548
Search, 9, 2.512585, 1249.06
Search, 9, 2.554757, 1251.615
Search, 9, 2.069635, 1253.685
Search, 9, 2.123396, 1255.808
Search, 9, 2.36625, 1258.174
Search, 9, 1.905862, 1260.08
Search, 9, 2.294936, 1262.375
Search, 9, 1.836063, 1264.211
Search, 9, 2.600318, 1266.812
Search, 9, 0.3741006, 1267.186
Search, 9, 1.69279, 1268.878
Search, 9, 2.423451, 1271.302
Search, 9, 1.976876, 1273.279
Search, 9, 2.57018, 1275.849
Search, 9, 2.343636, 1278.193
Search, 9, 2.431348, 1280.624
Search, 9, 1.741846, 1282.366
Search, 9, 2.39067, 1284.756
Search, 9, 2.537609, 1287.294
Search, 9, 2.564146, 1289.858
Search, 9, 2.313666, 1292.172
Search, 9, 1.821183, 1293.993
Search, 9, 2.568978, 1296.562
Search, 9, 0.3589821, 1296.921
Search, 9, 2.488086, 1299.409
Search, 9, 2.358968, 1301.768
Search, 9, 2.466569, 1304.235
Search, 9, 0.1730707, 1304.408
Search, 9, 2.515688, 1306.923
Search, 9, 2.089489, 1309.013
Search, 9, 2.475803, 1311.489
Search, 9, 1.937325, 1313.426
Search, 9, 2.594462, 1316.021
Search, 9, 2.230511, 1318.251
Search, 9, 2.67222, 1320.923
Search, 9, 0.4004837, 1321.324
Search, 9, 1.874645, 1323.198
Search, 9, 0.9126543, 1324.111
Search, 9, 0.2118777, 1324.323
Search, 9, 2.394634, 1326.718
Search, 9, 0.4518844, 1327.17
Search, 9, 1.063552, 1328.233
Search, 9, 1.024815, 1329.258
Search, 9, 1.712568, 1330.97
Search, 9, 2.538297, 1333.509
Search, 9, 1.119012, 1334.628
Search, 9, 2.302446, 1336.93
Search, 9, 2.585393, 1339.516
Search, 9, 2.219131, 1341.735
Search, 9, 2.4659, 1344.201
Search, 9, 2.463184, 1346.664
Search, 9, 1.650826, 1348.315
Search, 9, 2.523283, 1350.838
Search, 9, 1.088635, 1351.927
Search, 9, 1.917886, 1353.845
Search, 9, 2.54164, 1356.386
Search, 9, 2.558634, 1358.945
Search, 9, 2.375923, 1361.321
Search, 9, 2.555339, 1363.876
Search, 9, 2.377419, 1366.254
Search, 9, 2.438434, 1368.692
Search, 9, 2.206558, 1370.899
Search, 9, 2.268142, 1373.167
Search, 9, 2.08337, 1375.25
Search, 9, 2.218079, 1377.468
Search, 9, 2.33413, 1379.802
Search, 9, 1.825784, 1381.628
Search, 9, 1.396128, 1383.024
Search, 9, 2.301749, 1385.326
Search, 9, 1.474383, 1386.8
Search, 9, 1.539709, 1388.34
Search, 9, 1.970824, 1390.311
Search, 9, 2.107182, 1392.418
Search, 9, 0.4995476, 1392.918
Search, 9, 2.41466, 1395.332
Search, 9, 2.561981, 1397.894
Search, 9, 1.628921, 1399.523
Search, 9, 0.8362177, 1400.359
Search, 9, 2.341843, 1402.701
Search, 9, 2.411316, 1405.113
Search, 9, 2.433312, 1407.546
Search, 9, 2.21397, 1409.76
Search, 9, 2.622077, 1412.382
Search, 9, 1.760145, 1414.142
Search, 9, 1.371528, 1415.514
Search, 9, 2.17817, 1417.692
Search, 9, 0.8894515, 1418.581
Search, 9, 2.308964, 1420.89
Search, 9, 2.424778, 1423.315
Search, 9, 1.833115, 1425.148
Search, 9, 2.285427, 1427.434
Search, 9, 0.4877876, 1427.921
Search, 9, 2.2896, 1430.211
Search, 9, 1.512519, 1431.724
Search, 9, 2.129884, 1433.853
Search, 9, 2.496968, 1436.35
Search, 9, 1.767178, 1438.118
Search, 9, 2.386191, 1440.504
Search, 9, 0.3966056, 1440.9
Search, 9, 2.501517, 1443.402
Search, 9, 2.373781, 1445.776
Search, 9, 2.00741, 1447.783
Search, 9, 2.611769, 1450.395
Search, 9, 2.651874, 1453.047
Search, 9, 1.877431, 1454.924
Search, 9, 1.025647, 1455.95
Search, 9, 1.28072, 1457.231
Search, 9, 2.497209, 1459.728
Search, 9, 2.399201, 1462.127
Search, 9, 0.8891426, 1463.016
Search, 9, 2.495805, 1465.512
Search, 9, 1.829785, 1467.342
Search, 9, 0.9848979, 1468.327
Search, 9, 2.166248, 1470.493
Search, 9, 0.9870048, 1471.48
Search, 9, 2.387047, 1473.867
Search, 9, 2.185982, 1476.053
Search, 9, 1.280616, 1477.334
Search, 9, 2.445661, 1479.779
Search, 9, 2.05307, 1481.833
Search, 9, 0.8400221, 1482.672
Search, 9, 2.178091, 1484.851
Search, 9, 1.641744, 1486.492
Search, 9, 1.49736, 1487.99
Search, 9, 1.107949, 1489.098
Search, 9, 1.741516, 1490.839
Search, 9, 0.2340616, 1491.073
Search, 9, 2.313426, 1493.386
Search, 9, 0.723343, 1494.11
Search, 9, 0.6791088, 1494.789
Search, 9, 0.7454619, 1495.534
Search, 9, 1.141165, 1496.676
Search, 9, 2.547644, 1499.223
Search, 9, 2.453502, 1501.677
Search, 9, 2.413749, 1504.09
Search, 9, 1.883663, 1505.974
Search, 9, 2.542553, 1508.517
Search, 9, 2.409928, 1510.927
Search, 9, 1.316585, 1512.243
Search, 9, 2.431762, 1514.675
Search, 9, 2.258091, 1516.933
Search, 9, 1.831458, 1518.764
Search, 9, 0.09411801, 1518.858
Search, 9, 1.698165, 1520.557
Search, 9, 2.403209, 1522.96
Search, 9, 2.124527, 1525.084
Search, 9, 1.319548, 1526.404
Search, 9, 2.37704, 1528.781
Search, 9, 2.077318, 1530.858
Search, 9, 2.432999, 1533.291
Search, 9, 1.9563, 1535.247
Search, 9, 2.292924, 1537.54
Search, 9, 2.649605, 1540.19
Search, 9, 2.407455, 1542.598
Search, 9, 2.318468, 1544.916
Search, 9, 2.209209, 1547.125
Search, 9, 2.407069, 1549.532
Search, 9, 1.721539, 1551.254
Search, 9, 2.440568, 1553.694
Search, 9, 2.052974, 1555.747
Search, 9, 0.8219752, 1556.569
Search, 9, 2.563042, 1559.132
Search, 9, 2.361888, 1561.494
Search, 9, 2.211787, 1563.706
Search, 9, 2.329417, 1566.036
Search, 9, 0.2293254, 1566.265
Search, 9, 2.667882, 1568.933
Search, 9, 2.58047, 1571.513
Search, 9, 2.026098, 1573.539
Search, 9, 2.344018, 1575.883
Search, 9, 2.108286, 1577.992
Search, 9, 2.550653, 1580.542
Search, 9, 2.647939, 1583.19
Search, 9, 2.47848, 1585.669
Search, 9, 2.573136, 1588.242
Search, 9, 2.581172, 1590.823
Search, 9, 1.261777, 1592.085
Search, 9, 2.55447, 1594.639
Search, 9, 1.154097, 1595.793
Search, 9, 2.61393, 1598.407
Search, 9, 1.225157, 1599.632
Search, 9, 1.346207, 1600.979
Search, 9, 2.191863, 1603.17
Search, 9, 1.551838, 1604.722
Search, 9, 2.241889, 1606.964
Search, 9, 1.54419, 1608.508
Search, 9, 2.014564, 1610.523
Search, 9, 2.53663, 1613.06
Search, 9, 1.855324, 1614.915
Search, 9, 1.106246, 1616.021
Search, 9, 0.8364445, 1616.858
Search, 9, 1.471922, 1618.329
Search, 9, 1.409697, 1619.739
Search, 9, 1.855975, 1621.595
Search, 9, 2.313308, 1623.908
Search, 9, 2.215455, 1626.124
Search, 9, 1.897407, 1628.021
Search, 9, 2.322041, 1630.343
Search, 9, 2.458125, 1632.802
Search, 9, 0.4063556, 1633.208
Search, 9, 1.131527, 1634.339
Search, 9, 1.764268, 1636.104
Search, 9, 0.3143296, 1636.418
Search, 9, 2.340513, 1638.758
Search, 9, 1.778154, 1640.537
Search, 9, 1.988494, 1642.525
Search, 9, 1.136621, 1643.662
Search, 9, 1.118617, 1644.78
Search, 9, 2.480412, 1647.261
Search, 9, 1.685164, 1648.946
Search, 9, 2.562919, 1651.509
Search, 9, 2.155294, 1653.664
Search, 9, 2.288744, 1655.953
Search, 9, 2.249345, 1658.202
Search, 9, 1.860548, 1660.063
Search, 9, 0.7848456, 1660.848
Search, 9, 2.453579, 1663.301
Search, 9, 1.565178, 1664.866
Search, 9, 2.448369, 1667.315
Search, 9, 2.44583, 1669.761
Search, 9, 2.115396, 1671.876
Search, 9, 2.061894, 1673.938
Search, 9, 0.9287721, 1674.867
Search, 9, 1.711808, 1676.578
Search, 9, 2.29365, 1678.872
Search, 9, 0.6354739, 1679.508
Search, 9, 2.428884, 1681.937
Search, 9, 2.095258, 1684.032
Search, 9, 1.808875, 1685.841
Search, 9, 1.944946, 1687.786
Search, 9, 2.038118, 1689.824
Search, 9, 2.256668, 1692.08
Search, 9, 2.227507, 1694.308
Search, 9, 2.555144, 1696.863
Search, 9, 2.082826, 1698.946
Search, 9, 1.583769, 1700.53
Search, 9, 2.052586, 1702.582
Search, 9, 2.313856, 1704.896
Search, 9, 2.656626, 1707.553
Search, 9, 2.572531, 1710.125
Search, 9, 2.5226, 1712.648
Search, 9, 2.094788, 1714.743
Search, 9, 0.9179313, 1715.661
Search, 9, 2.188965, 1717.85
Search, 9, 1.174949, 1719.025
Search, 9, 0.2041153, 1719.229
Search, 9, 0.8238489, 1720.052
Search, 9, 1.913593, 1721.966
Search, 9, 2.375612, 1724.342
Search, 9, 1.646852, 1725.989
Search, 9, 2.338593, 1728.327
Search, 9, 2.160357, 1730.488
Search, 9, 0.6635274, 1731.151
Search, 9, 2.521514, 1733.673
Search, 9, 2.308645, 1735.981
Search, 9, 2.091365, 1738.073
Search, 9, 2.364866, 1740.437
Search, 9, 1.66261, 1742.1
Search, 9, 2.54875, 1744.649
Search, 9, 2.475268, 1747.124
Search, 9, 2.47378, 1749.598
Search, 9, 1.780734, 1751.378
Search, 9, 2.233441, 1753.612
Search, 9, 1.243056, 1754.855
Search, 9, 1.815828, 1756.671
Search, 9, 2.372827, 1759.043
Search, 9, 0.2436229, 1759.287
Search, 9, 2.330472, 1761.618
Search, 9, 1.391048, 1763.009
Search, 9, 0.1590636, 1763.168
Search, 9, 2.305904, 1765.474
Search, 9, 2.601551, 1768.075
Search, 9, 2.330371, 1770.405
Search, 9, 0.6519191, 1771.057
Search, 9, 1.790925, 1772.848
Search, 9, 2.453424, 1775.302
Search, 9, 1.535804, 1776.837
Search, 9, 1.160465, 1777.998
Search, 9, 2.35132, 1780.349
Search, 9, 1.123196, 1781.472
Search, 9, 2.508048, 1783.98
Search, 9, 0.9779708, 1784.958
Search, 9, 2.301534, 1787.26
Search, 9, 2.169541, 1789.43
Search, 9, 2.120409, 1791.55
Search, 9, 1.58666, 1793.137
Search, 9, 2.278358, 1795.415
Search, 9, 2.47038, 1797.885
Search, 9, 2.345852, 1800.231
Search, 9, 1.800666, 1802.032
Search, 9, 2.117773, 1804.15
Search, 9, 2.376319, 1806.526
Search, 9, 0.8945188, 1807.42
Search, 9, 0.8623454, 1808.283
Search, 9, 1.71571, 1809.998
Search, 9, 1.149306, 1811.148
Search, 9, 2.34531, 1813.493
Search, 9, 1.911473, 1815.405
Search, 9, 2.271039, 1817.676
Search, 9, 2.642708, 1820.318
Search, 9, 0.1386959, 1820.457
Search, 9, 1.214296, 1821.671
Search, 9, 2.376146, 1824.047
Search, 9, 2.429171, 1826.477
